cell,year,cwb,latitude,longitude
9022,2025,-12.400000000000002,43.49848839337358,2.68225691527792
9023,2025,-139.7,43.498128087034175,2.781019670475325
9024,2025,-127.7,43.49767746498642,2.879780966572928
9025,2025,-436.6,43.49713649148795,2.978540695299085
9026,2025,-416.5,43.49650503684408,3.077298560416573
9027,2025,-286.4,43.49578319403842,3.17605451452108
9028,2025,-298.2,43.49497119342792,3.27480855966162
9029,2025,-284.9,43.494068876362526,3.373559715313195
9030,2025,-306.5,43.4930759237693,3.4723068176060723
9031,2025,-352.7,43.491992417553725,3.5710497352134176
9032,2025,-361.90000000000003,43.49081874867812,3.6697886483076014
9033,2025,-355.90000000000003,43.489555327749976,3.768523427003365
9034,2025,-332.6,43.4882021965588,3.8672537040608126
9035,2025,-306.6,43.48360107305615,4.163413717172173
9036,2025,-271.7,43.48188598050682,4.262122931436565
9037,2025,-334.8,43.4800804984514,4.360826514343403
9038,2025,-331.8,43.47818478936843,4.459524129649043
9039,2025,-270.6,43.47619891381053,4.558215097763233
9040,2025,-330.6,43.47412289116667,4.65689866102651
9041,2025,-328.40000000000003,43.471956520556176,4.7555744258540775
9042,2025,-265.1,43.46969974605395,4.854242357574687
9043,2025,-240.60000000000002,43.46735281738837,4.952902427545855
9044,2025,-275.7,43.464915875870375,5.051554477013585
9045,2025,-177.60000000000002,43.46238871964992,5.150198238584047
9046,2025,-180.5,43.459771003317,5.248833330998835
9047,2025,-216.0,43.457063040185226,5.34745837313801
9048,2025,-287.5,43.4542651915623,5.446073274895007
9049,2025,-319.6,43.4513773411852,5.544679060228405
9050,2025,-333.0,43.44839947521745,5.643275147814515
9051,2025,-281.7,43.44533162750027,5.741860712411462
9052,2025,-270.6,43.4421737767293,5.840435334261545
9053,2025,-428.8,43.43892585515343,5.938998759538703
9054,2025,-349.5,43.43558780194125,6.037550814547307
9055,2025,-443.9,43.43215959830288,6.136091224565435
9056,2025,-444.3,43.42864131592525,6.23461965432411
9057,2025,-434.5,43.425033093185,6.33313584087095
9058,2025,-373.8,43.4213350486728,6.431639444403133
9059,2025,-429.8,43.41754724075243,6.530129936953848
9060,2025,-432.2,43.4136694565744,6.628607147591538
9061,2025,-250.2,43.40970154451023,6.727071038697635
9062,2025,-205.3,43.40564369516205,6.825521248134795
9104,2025,-301.5,43.42713182896008,2.28725997000736
9106,2025,-285.4,43.42704292720023,2.48454295757605
9108,2025,-79.69999999999999,43.4265939767153,2.681824049779177
9109,2025,-433.4,43.42623409859937,2.78046275870093
9110,2025,-436.9,43.4257841396014,2.8791001087174224
9111,2025,-361.3,43.42524400822882,2.9777360573523826
9112,2025,-325.6,43.42461340985035,3.076370170990697
9113,2025,-302.90000000000003,43.42389236717108,3.1750021779799127
9114,2025,-296.8,43.42308124262178,3.27363206308894
9115,2025,-321.0,43.42218011501045,3.37225922211145
9116,2025,-344.4,43.4211886598549,3.4708826634308325
9117,2025,-333.7,43.42010667171535,3.569501854669895
9118,2025,-307.0,43.4189344812383,3.668116787578103
9119,2025,-300.8,43.4176726691903,3.76672754803958
9121,2025,-326.0,43.40226106500475,4.6539896415281525
9122,2025,-306.7,43.40009743301462,4.752541882830347
9123,2025,-213.2,43.39784348923477,4.85108630363045
9124,2025,-185.9,43.39549955808085,4.949622841949975
9125,2025,-210.3,43.393065737974375,5.048151344241792
9126,2025,-243.5,43.3905417562014,5.14667161808817
9127,2025,-221.79999999999998,43.38792734223387,5.24518348005594
9128,2025,-177.60000000000002,43.38522290520498,5.343685109531037
9129,2025,-225.20000000000002,43.382428772317375,5.442176298773077
9130,2025,-340.6,43.37954477581835,5.54065862947232
9131,2025,-367.2,43.37657089079087,5.639131513105317
9132,2025,-303.4,43.373507115734526,5.73759392177097
9133,2025,-296.09999999999997,43.370353423195525,5.836045304517907
9134,2025,-304.3,43.36710978607288,5.934485404163867
9135,2025,-279.4,43.36377616572923,6.032914133913647
9136,2025,-305.7,43.36035253364768,6.131331317513142
9137,2025,-308.7,43.3568389316365,6.229736643388662
9138,2025,-242.70000000000002,43.3532354972636,6.32812984796675
9139,2025,-224.6,43.34954236316398,6.4265105913903975
9140,2025,-249.1,43.34575955596645,6.52487835725729
9141,2025,-310.6,43.341886878843525,6.623232850777405
9179,2025,-396.0,43.35388483451233,1.7947389151576325
9180,2025,-367.3,43.3543365473197,1.8932536187484572
9181,2025,-378.7,43.3546978003321,1.991769896425325
9182,2025,-379.4,43.35496887111195,2.0902872423412373
9183,2025,-338.7,43.35514988195053,2.18880514768036
9184,2025,-323.1,43.355240733596375,2.287323150074695
9185,2025,-371.6,43.35524146272485,2.3858409878786326
9186,2025,-353.2,43.3551523118021,2.48435861955705
9187,2025,-404.5,43.35497320095985,2.582875805810475
9188,2025,-397.6,43.35470382101025,2.6813920484585974
9189,2025,-359.8,43.35434435930362,2.7799070418703025
9190,2025,-331.4,43.35389505148048,2.878420744976825
9191,2025,-313.5,43.3533556754755,2.976933100052455
9192,2025,-313.6,43.35272589447325,3.075443761793073
9193,2025,-288.0,43.35200568024995,3.173952270564795
9194,2025,-290.3,43.351195436289125,3.2724584074833425
9195,2025,-298.6,43.3502954497622,3.3709618090034525
9196,2025,-335.5,43.34930544562202,3.469461731066595
9197,2025,-342.1,43.34822508938595,3.567957529930565
9202,2025,-358.7,43.32599142175872,4.847938124930385
9203,2025,-231.39999999999998,43.32121973144615,5.044756776642847
9204,2025,-237.0,43.31869890258697,5.143153818274532
9207,2025,-145.7,43.3105965905175,5.438289579726717
9208,2025,-276.5,43.30771642673162,5.536648786892592
9209,2025,-331.1,43.30474650180157,5.634998550044003
9210,2025,-252.10000000000002,43.30168676656437,5.733337957415375
9211,2025,-324.0,43.2985372126555,5.831666374693983
9212,2025,-283.0,43.2952978901782,5.929983481214805
9213,2025,-318.9,43.2919687607449,6.02828916876424
9214,2025,-262.40000000000003,43.28854972813925,6.1265833352985
9215,2025,-307.2,43.28504077739905,6.224865766857675
9216,2025,-293.40000000000003,43.28144207665417,6.3231362429494
9217,2025,-272.8,43.27775380075195,6.421394442715752
9218,2025,-396.0,43.2739759283014,6.519639877083175
9255,2025,-406.5,43.2814585104006,1.69702923117202
9256,2025,-364.3,43.28199994087142,1.7954188162117677
9257,2025,-356.59999999999997,43.28245115304215,1.8938103815536724
9258,2025,-362.5,43.282812035735525,1.99220342284038
9259,2025,-363.8,43.28308278489372,2.0905974055316223
9260,2025,-382.4,43.28326352669605,2.1889918481421127
9261,2025,-362.9,43.28335427874477,2.2873863525423523
9262,2025,-362.5,43.28335511382558,2.385780666860645
9263,2025,-338.1,43.28326604051805,2.4841746443936223
9264,2025,-334.4,43.2830868863977,2.582568085507717
9265,2025,-329.3,43.28281778747542,2.68096086717291
9266,2025,-339.2,43.28245901043985,2.7793526913349877
9267,2025,-309.1,43.28201041801605,2.877743122218697
9268,2025,-301.4,43.28147172745322,2.9761320654244026
9269,2025,-287.9,43.2808427258432,3.0745194382213623
9270,2025,-302.2,43.28012340055555,3.1729047587890875
9271,2025,-298.7,43.2793141066111,3.271287569678797
9272,2025,-304.0,43.27841522551692,3.3696675585973126
9273,2025,-273.8,43.277426577351726,3.4680441828944124
9276,2025,-246.0,43.2387687641316,5.43441263636332
9277,2025,-290.3,43.23589237950315,5.532649173585527
9278,2025,-347.3,43.23292635149565,5.6308760909127225
9279,2025,-246.99999999999997,43.22987063017215,5.729092737173778
9280,2025,-282.3,43.2267252384126,5.827298477082662
9281,2025,-330.5,43.223490267107074,5.925492895653995
9282,2025,-287.7,43.22016567472825,6.02367583609849
9283,2025,-290.7,43.21675128614908,6.1218472644659725
9284,2025,-274.4,43.21324700088592,6.220007079142928
9285,2025,-278.0,43.2096530021582,6.318155112014165
9286,2025,-289.4,43.2059695259379,6.41629104697979
9287,2025,-351.3,43.20219655257158,6.514414369147213
9288,2025,-343.90000000000003,43.1983339735698,6.61252445724929
9323,2025,-371.3,43.21011948135757,1.796097103322935
9324,2025,-368.3,43.21057014351997,1.894365773197048
9325,2025,-347.6,43.2109306553497,1.99263583665052
9326,2025,-351.2,43.21120116090985,2.0909067633624727
9327,2025,-344.1,43.21138175327255,2.1891780966761574
9328,2025,-324.1,43.21147245325595,2.287449450423755
9329,2025,-325.9,43.21147323399125,2.38572048983939
9330,2025,-323.1,43.21138393995675,2.4839909802807125
9331,2025,-327.7,43.211204669097,2.582260979044705
9332,2025,-320.9,43.2109361086748,2.680530821863475
9333,2025,-307.2,43.21057824603695,2.7787999794138827
9334,2025,-307.0,43.2101304341604,2.87706751552488
9335,2025,-308.1,43.209592452333474,2.9753333368487374
9336,2025,-312.3,43.20896422807945,3.07359756512293
9337,2025,-336.9,43.2082458114769,3.1718598404091427
9342,2025,-277.3,43.15805886633495,5.724858174784387
9343,2025,-303.4,43.154917650055,5.822941534508067
9344,2025,-232.8,43.15168705121488,5.921013557607043
9345,2025,-228.9,43.1483670162164,6.019074059820007
9346,2025,-270.7,43.14495730916372,6.11712307250542
9347,2025,-265.9,43.1414577400329,6.21516060150147
9348,2025,-349.3,43.1378684435534,6.313186502059603
9349,2025,-370.4,43.13418969846255,6.411200410123818
9389,2025,-377.4,43.13869369183565,1.8949197040022
9390,2025,-332.8,43.13905382128998,1.993067032276765
9391,2025,-337.7,43.139324125190825,2.091215220770048
9392,2025,-373.2,43.13950463536357,2.1893638067423
9393,2025,-351.4,43.13959531997935,2.287512387267225
9394,2025,-392.7,43.13959605718002,2.3856605617815023
9395,2025,-383.7,43.1395066915827,2.483808087505217
9396,2025,-370.4,43.13932756108313,2.5819552058047224
9397,2025,-326.0,43.1390594859786,2.6801023917480173
9398,2025,-313.7,43.1387022947981,2.77824901481238
9399,2025,-360.9,43.138255189784,2.87639390168801
9400,2025,-323.5,43.1377179347417,2.9745368655565323
9401,2025,-323.7,43.13709050368963,3.0726781587123777
9403,2025,-253.9,43.08311462685253,5.818595373385705
9405,2025,-174.3,43.07657285958475,6.014483759260215
9406,2025,-211.4,43.073167809477,6.112410746238025
9446,2025,-416.90000000000003,43.0671816622107,1.9934968935678172
9447,2025,-359.6,43.06745177335125,2.09152268956494
9448,2025,-299.2,43.067632220228575,2.1895489202139524
9449,2025,-383.7,43.0677229390339,2.287575156964317
9450,2025,-427.0,43.06772378712085,2.3856009867570678
9451,2025,-414.2,43.067634660974,2.483626163509748
9452,2025,-378.5,43.0674559192407,2.58165091207226
9453,2025,-338.4,43.06718817161868,2.67967559710084
9454,2025,-389.1,43.06683130015905,2.77769969718447
9455,2025,-376.8,43.06638473254745,2.875722100460368
9456,2025,-308.4,43.065848204504,2.97374249432024
9457,2025,-276.6,43.06522159979525,3.071761177231705
9494,2025,-422.4,42.99531424643095,1.99392546153776
9495,2025,-416.2,42.99558415351572,2.0918292154913374
9496,2025,-406.4,42.99576452864205,2.1897334651968925
9497,2025,-437.9,42.99585531177318,2.2876377540198525
9498,2025,-400.0,42.9958563843504,2.3855416789232677
9499,2025,-490.5,42.99576763793257,2.48344493937925
9500,2025,-500.3,42.99558932386987,2.581347630062315
9501,2025,-493.3,42.99532184805072,2.67925000871244
9502,2025,-399.9,42.99496517201688,2.777151727593975
9503,2025,-370.3,42.99451900560765,2.8750518738697823
9504,2025,-325.4,42.99398315735318,2.972950077836865
9536,2025,-407.0,42.92345164661853,1.9943528854296324
9537,2025,-417.5,42.9237213431792,2.09213491996841
9538,2025,-413.6,42.9239016385052,2.189917504437625
9539,2025,-446.6,42.92399246664308,2.28770015055218
9540,2025,-432.90000000000003,42.92399373541785,2.385482465298335
9541,2025,-490.9,42.92390533853502,2.483264102423315
9542,2025,-512.8,42.92372742975155,2.5810450243856327
9543,2025,-511.3,42.92346026247048,2.6788253874131773
9544,2025,-427.7,42.92310382223995,2.776604990457905
9545,2025,-395.40000000000003,42.92265802329653,2.8743831940832023
9546,2025,-314.5,42.92212279404505,2.9721596228199423
9580,2025,-336.8,42.85159399727505,1.994779314632335
9581,2025,-344.2,42.85186349031692,2.0924399229448025
9582,2025,-406.3,42.85204367406975,2.1901010893604127
9583,2025,-384.0,42.85213445891468,2.287762314199265
9584,2025,-478.4,42.85213579789645,2.3854232259624126
9585,2025,-508.0,42.8520476562771,2.4830834969053623
9586,2025,-495.9,42.85187013058317,2.580742997594615
9587,2025,-465.1,42.851603339865925,2.67840174207948
9588,2025,-466.9,42.85124726452965,2.776059586619365
9589,2025,-421.2,42.8508019132178,2.8737161531021
9590,2025,-450.1,42.85026730611642,2.971371134146795
9622,2025,-231.9,42.77974151326693,1.9952050933018024
9623,2025,-302.70000000000005,42.78001080017732,2.0927444123809
9624,2025,-317.6,42.78019080965103,2.190284310327113
9625,2025,-319.6,42.78028144091048,2.28782428450048
9626,2025,-439.8,42.78028271410195,2.38536398073989
9627,2025,-455.4,42.78019471933892,2.4829031282705425
9628,2025,-403.2,42.78001754727357,2.5804415475978826
9629,2025,-380.1,42.77975119443658,2.6779790923767326
9630,2025,-437.8,42.77939562441915,2.775515590024835
9631,2025,-363.2,42.7789508617814,2.8730508351782924
9632,2025,-395.2,42.77841692919735,2.9705846333059776
9666,2025,-191.0,42.70834320230688,2.19046720622954
9667,2025,-254.6,42.708433630912175,2.2878861450008574
9668,2025,-372.0,42.7084348095759,2.385304880428
9669,2025,-396.09999999999997,42.70834691985433,2.48272316786106
9670,2025,-409.0,42.70817005914375,2.580140783654955
9671,2025,-402.6,42.70790414145625,2.677557462767488
9672,2025,-409.6,42.7075491195033,2.7749729853878824
9673,2025,-323.3,42.707105015458026,2.8723872412170723
9674,2025,-408.8,42.706571791986974,2.96980014054591
9696,2025,110.1,42.63605279476732,1.996054552622605
9697,2025,-326.40000000000003,42.63632149708015,2.09335183079874
9698,2025,-12.5,42.63650095974757,2.190649763975057
9699,2025,-458.8,42.63659117872825,2.2879479261588878
9700,2025,-435.7,42.63659229965453,2.385245986938997
9701,2025,-452.8,42.636504524135525,2.482543692600057
9702,2025,-485.7,42.63632792328445,2.579840768992495
9703,2025,-466.7,42.63606238348073,2.677136877344435
9704,2025,-417.0,42.6357078883206,2.77443175950092
9705,2025,-403.09999999999997,42.63526444554855,2.871725355414348
9706,2025,-420.0,42.6347319368774,2.96901766525255
9720,2025,1.400000000000004,42.56287931843308,1.7049540378043424
9721,2025,-133.1,42.5634136785276,1.8021272265607475
9722,2025,-72.5,42.56385952134565,1.899301889731455
9723,2025,-147.7,42.564216778535126,1.996477767096525
9724,2025,-326.5,42.564485065089976,2.09365456033435
9725,2025,-449.7,42.5646641765889,2.19083195612305
9726,2025,-470.6,42.56475420630695,2.288009644470085
9727,2025,-453.1,42.5647553293284,2.3851873307028777
9728,2025,-444.1,42.56466770284288,2.482364733234128
9729,2025,-414.29999999999995,42.5644913469488,2.579541528534765
9730,2025,-506.1,42.56422614289672,2.676717343070515
9731,2025,-385.9,42.56387209785048,2.77389191900049
9732,2025,-405.4,42.563429220029526,2.871065223284765
9733,2025,-422.4,42.56289735282598,2.9682373159298074
9748,2025,73.0,42.49105013379717,1.70573570841236
9749,2025,-161.3,42.491584004707775,1.80278904158315
9750,2025,-312.4,42.49202941240012,1.89984382793478
9751,2025,-380.4,42.49238621188363,1.9968997413244625
9752,2025,-398.0,42.49265406775175,2.0939564500313224
9753,2025,-387.3,42.49283286721455,2.1910136961340023
9754,2025,-382.8,42.49292276219118,2.288071258207188
9755,2025,-421.5,42.49292392389778,2.385128876407077
9756,2025,186.79999999999995,42.49283645476065,2.482186251892135
9757,2025,-241.90000000000003,42.4926603390732,2.579243036669795
9758,2025,-411.6,42.49239546279983,2.676298858439375
9759,2025,-461.3,42.49204181936985,2.77335348635178
9760,2025,-487.3,42.491599422846974,2.87040688664431
9761,2025,-435.0,42.4910681462989,2.967459110797995
9762,2025,-382.4,42.4904479132139,3.06451001098024
9777,2025,-401.2,42.420561022722026,1.997320466064825
9778,2025,-218.2,42.4208284842281,2.0942574420862274
9779,2025,-193.9,42.42100706460037,2.1911949244479527
9781,2025,47.00000000000003,42.42109809892805,2.385070575415665
9782,2025,-204.0,42.4210107631916,2.482008206420895
9783,2025,-314.8,42.4208348575346,2.5789452691564225
9784,2025,-287.3,42.42057030190978,2.6758814270362725
9785,2025,-342.1,42.4202170742755,2.7728164672730924
9800,2025,-357.3,42.3487413722965,1.99773996495737
9803,2025,-238.8,42.34919071458975,2.4818306042384077
9804,2025,-270.7,42.34901500856858,2.578648254744615
9805,2025,-356.7,42.3487507688812,2.67546507649635
