fid;alt;ru;cwb_2020;cwb_2021;cwb_2022;cwb_2023;cwb_2024;cwb_2025
19057;530.78998;4;-300.63649;-524.49896;-621.41664;-552.36498;-501.37214;-321.60001
19058;417.26001;4;-245.44599;-534.70281;-645.33854;-601.12367;-541.88446;-321.60001
19059;446.47;4;-245.44599;-534.70281;-645.33854;-601.12367;-541.88446;-321.60001
19060;670.59998;4;-329.63975;-571.15092;-645.33854;-601.12367;-541.88446;-321.60001
19061;622.95001;4;-329.63975;-571.15092;-645.33854;-601.12367;-541.88446;-321.60001
19062;467.44;4;-329.63975;-571.15092;-667.00153;-630.87282;-556.50522;-321.60001
19063;326.14999;4;-329.63975;-571.15092;-667.00153;-630.87282;-556.50522;-321.60001
19064;348.91;4;-329.63975;-571.15092;-667.00153;-630.87282;-556.50522;-321.60001
19065;212.58;4;-335.44636;-537.49471;-667.00153;-630.87282;-556.50522;-321.60001
19066;220.91;4;-335.44636;-537.49471;-667.00153;-630.87282;-556.50522;-421.29999
19067;251.09;4;-335.44636;-537.49471;-662.79754;-593.29479;-522.86347;-421.29999
19068;391.35999;4;-335.44636;-537.49471;-662.79754;-593.29479;-522.86347;-421.29999
19069;438.01001;4;-335.44636;-537.49471;-662.79754;-593.29479;-522.86347;-421.29999
19070;409.26999;4;-330.98143;-492.18501;-662.79754;-593.29479;-522.86347;-421.29999
19071;302.41;4;-330.98143;-492.18501;-662.79754;-593.29479;-522.86347;-421.29999
19072;189.07001;4;-330.98143;-492.18501;-667.31364;-587.9618;-517.10098;-421.29999
19073;285.94;4;-330.98143;-492.18501;-667.31364;-587.9618;-517.10098;-421.29999
19074;390.51001;4;-330.98143;-492.18501;-667.31364;-587.9618;-517.10098;-352.79999
19075;161.58;4;-372.63663;-524.46523;-667.31364;-587.9618;-517.10098;-352.79999
19076;83.94;4;-372.63663;-524.46523;-667.31364;-587.9618;-517.10098;-352.79999
19077;74.61;4;-372.63663;-524.46523;-685.75535;-600.9156;-531.38935;-352.79999
19078;89.41;4;-372.63663;-524.46523;-685.75535;-600.9156;-531.38935;-352.79999
19079;111.67;4;-324.9339;-448.77146;-631.25895;-492.6763;-430.58698;-389.10001
19080;108.72;4;-324.9339;-448.77146;-631.25895;-492.6763;-430.58698;-389.10001
19081;110.02;4;-324.9339;-448.77146;-642.33666;-499.06306;-445.28143;-361.5
19082;121.31;4;-324.9339;-448.77146;-642.33666;-499.06306;-445.28143;-361.5
19083;115.3;4;-324.27206;-456.20469;-642.33666;-499.06306;-445.28143;-361.5
19084;125.06;4;-324.27206;-456.20469;-642.33666;-499.06306;-445.28143;-361.5
19085;122.4;4;-324.27206;-456.20469;-642.33666;-499.06306;-445.28143;-361.5
19086;114.36;4;-324.27206;-456.20469;-632.75513;-490.28781;-438.19393;-361.5
19087;154.82001;4;-324.27206;-456.20469;-632.75513;-490.28781;-438.19393;-361.5
19088;168.92999;4;-309.36366;-449.99525;-632.75513;-490.28781;-438.19393;-361.5
19089;130.67999;4;-309.36366;-449.99525;-632.75513;-490.28781;-438.19393;-387.29999
19090;131.38;4;-309.36366;-449.99525;-632.75513;-490.28781;-438.19393;-387.29999
19091;167.92999;4;-309.36366;-449.99525;-623.81127;-482.53343;-433.2122;-387.29999
19092;171.85001;4;-309.36366;-449.99525;-623.81127;-482.53343;-433.2122;-387.29999
19093;114.04;4;-348.10842;-480.49629;-666.15759;-533.11869;-480.33137;-352.79999
19094;97.9;4;-348.10842;-480.49629;-666.15759;-533.11869;-480.33137;-352.79999
19095;81.35;4;-345.45068;-486.52632;-666.15759;-533.11869;-480.33137;-352.79999
19096;91.39;4;-345.45068;-486.52632;-666.15759;-533.11869;-480.33137;-352.79999
19097;114.41;4;-345.45068;-486.52632;-666.15759;-533.11869;-480.33137;-352.79999
19098;155.3;4;-345.45068;-486.52632;-640.45167;-517.49256;-459.71734;-352.79999
19099;198.99001;4;-345.45068;-486.52632;-640.45167;-517.49256;-459.71734;-352.79999
19100;212.62;4;-314.18421;-466.9127;-640.45167;-517.49256;-459.71734;-352.79999
19101;227.87;4;-314.18421;-466.9127;-640.45167;-517.49256;-459.71734;-421.29999
19102;278.01001;4;-314.18421;-466.9127;-640.45167;-517.49256;-459.71734;-421.29999
19103;360.98999;4;-314.18421;-466.9127;-636.6082;-526.59065;-467.86471;-421.29999
19104;315.82999;4;-314.18421;-466.9127;-636.6082;-526.59065;-467.86471;-421.29999
19105;95.52;4;-324.9339;-448.77146;-631.25895;-492.6763;-430.58698;-389.60001
19106;122;4;-324.9339;-448.77146;-642.33666;-499.06306;-445.28143;-360.29999
19107;101.16;4;-324.9339;-448.77146;-642.33666;-499.06306;-445.28143;-360.29999
19108;103.78;4;-324.27206;-456.20469;-642.33666;-499.06306;-445.28143;-360.29999
19109;107.26;4;-324.27206;-456.20469;-642.33666;-499.06306;-445.28143;-360.29999
19110;148.3;4;-324.27206;-456.20469;-642.33666;-499.06306;-445.28143;-360.29999
19111;140.72;4;-324.27206;-456.20469;-632.75513;-490.28781;-438.19393;-360.29999
19112;158.50999;4;-324.27206;-456.20469;-632.75513;-490.28781;-438.19393;-360.29999
19113;182.88;4;-309.36366;-449.99525;-632.75513;-490.28781;-438.19393;-360.29999
19114;227.85001;4;-309.36366;-449.99525;-632.75513;-490.28781;-438.19393;-427.5
19115;200.05;4;-309.36366;-449.99525;-632.75513;-490.28781;-438.19393;-427.5
19116;219.21001;4;-309.36366;-449.99525;-623.81127;-482.53343;-433.2122;-427.5
19117;232.41;4;-309.36366;-449.99525;-623.81127;-482.53343;-433.2122;-427.5
19118;75.49;4;-372.63663;-524.46523;-685.75535;-600.9156;-531.38935;-352.79999
19119;68.63;4;-372.63663;-524.46523;-685.75535;-600.9156;-531.38935;-352.79999
19120;101.47;4;-372.63663;-524.46523;-667.31364;-587.9618;-517.10098;-352.79999
19121;177.12;4;-372.63663;-524.46523;-667.31364;-587.9618;-517.10098;-352.79999
19122;436.73001;4;-330.98143;-492.18501;-667.31364;-587.9618;-517.10098;-352.79999
19123;358.39999;4;-330.98143;-492.18501;-667.31364;-587.9618;-517.10098;-421.29999
19124;216.78999;4;-330.98143;-492.18501;-667.31364;-587.9618;-517.10098;-421.29999
19125;245.98;4;-330.98143;-492.18501;-662.79754;-593.29479;-522.86347;-421.29999
19126;304.32001;4;-330.98143;-492.18501;-662.79754;-593.29479;-522.86347;-421.29999
19127;112.09;4;-348.10842;-480.49629;-666.15759;-533.11869;-480.33137;-352.79999
19128;108.83;4;-348.10842;-480.49629;-666.15759;-533.11869;-480.33137;-352.79999
19129;81.96;4;-345.45068;-486.52632;-666.15759;-533.11869;-480.33137;-352.79999
19130;104.11;4;-345.45068;-486.52632;-666.15759;-533.11869;-480.33137;-352.79999
19131;122.46;4;-345.45068;-486.52632;-666.15759;-533.11869;-480.33137;-352.79999
19132;221.42;4;-345.45068;-486.52632;-640.45167;-517.49256;-459.71734;-352.79999
19133;184.63;4;-345.45068;-486.52632;-640.45167;-517.49256;-459.71734;-352.79999
19134;218.31;4;-314.18421;-466.9127;-640.45167;-517.49256;-459.71734;-352.79999
19135;269.72;4;-314.18421;-466.9127;-640.45167;-517.49256;-459.71734;-421.29999
19136;408.01999;4;-314.18421;-466.9127;-640.45167;-517.49256;-459.71734;-421.29999
19137;388.72;4;-314.18421;-466.9127;-636.6082;-526.59065;-467.86471;-421.29999
19138;103.17;4;-323.99806;-444.08196;-630.47153;-479.83839;-424.52629;-389.10001
19139;116.79;4;-323.99806;-444.08196;-630.47153;-479.83839;-424.52629;-389.10001
19140;109.15;4;-323.99806;-444.08196;-630.47153;-479.83839;-424.52629;-389.10001
19141;128.03;4;-323.99806;-444.08196;-658.2132;-484.91813;-451.57414;-361.5
19142;130.86;4;-323.99806;-444.08196;-658.2132;-484.91813;-451.57414;-361.5
19143;129.75999;4;-325.73861;-451.31469;-658.2132;-484.91813;-451.57414;-361.5
19144;135.32001;4;-325.73861;-451.31469;-658.2132;-484.91813;-451.57414;-361.5
19145;132.45;4;-325.73861;-451.31469;-658.2132;-484.91813;-451.57414;-361.5
19146;146.44;4;-325.73861;-451.31469;-636.07937;-475.7877;-433.35286;-361.5
19147;137.14999;4;-325.73861;-451.31469;-636.07937;-475.7877;-433.35286;-361.5
19148;147.92;4;-317.9554;-444.62844;-636.07937;-475.7877;-433.35286;-361.5
19149;121.09;4;-317.9554;-444.62844;-636.07937;-475.7877;-433.35286;-387.29999
19150;128.39999;4;-317.9554;-444.62844;-636.07937;-475.7877;-433.35286;-387.29999
19151;111.59;4;-319.72248;-430.25952;-630.47153;-479.83839;-424.52629;-389.10001
19152;113.53;4;-323.99806;-444.08196;-630.47153;-479.83839;-424.52629;-389.10001
19153;122.81;4;-323.99806;-444.08196;-630.47153;-479.83839;-424.52629;-389.10001
19154;116.55;4;-323.99806;-444.08196;-630.47153;-479.83839;-424.52629;-389.10001
19155;127.7;4;-323.99806;-444.08196;-658.2132;-484.91813;-451.57414;-361.5
19156;142.71001;4;-323.99806;-444.08196;-658.2132;-484.91813;-451.57414;-361.5
19157;145.42;4;-325.73861;-451.31469;-658.2132;-484.91813;-451.57414;-361.5
19158;151.94;4;-325.73861;-451.31469;-658.2132;-484.91813;-451.57414;-361.5
19159;143.06;4;-325.73861;-451.31469;-658.2132;-484.91813;-451.57414;-361.5
19160;170.07001;4;-325.73861;-451.31469;-636.07937;-475.7877;-433.35286;-361.5
19161;157.52;4;-325.73861;-451.31469;-636.07937;-475.7877;-433.35286;-361.5
19162;199.28999;4;-317.9554;-444.62844;-636.07937;-475.7877;-433.35286;-361.5
19163;221.91;4;-317.9554;-444.62844;-636.07937;-475.7877;-433.35286;-387.29999
19164;179.75;4;-317.9554;-444.62844;-636.07937;-475.7877;-433.35286;-387.29999
19165;131.59;4;-317.62478;-437.09897;-638.5973;-469.76434;-430.23093;-376.70001
19166;128.88;4;-317.62478;-437.09897;-627.53776;-472.51696;-419.11451;-412.89999
19167;113.07;4;-317.62478;-437.09897;-627.53776;-472.51696;-419.11451;-412.89999
19168;121.45;4;-317.62478;-437.09897;-627.53776;-472.51696;-419.11451;-412.89999
19169;115.47;4;-317.62478;-437.09897;-627.53776;-472.51696;-419.11451;-412.89999
19170;112.45;4;-317.62478;-437.09897;-627.53776;-472.51696;-419.11451;-412.89999
19171;114.79;4;-317.62478;-437.09897;-627.53776;-472.51696;-419.11451;-412.89999
19172;113.6;4;-317.62478;-437.09897;-627.53776;-472.51696;-419.11451;-412.89999
19173;128.62;4;-329.85713;-438.65001;-627.53776;-472.51696;-419.11451;-412.89999
19174;129.36;4;-329.85713;-438.65001;-627.53776;-472.51696;-419.11451;-412.89999
19175;132.02;4;-329.85713;-438.65001;-627.53776;-472.51696;-419.11451;-412.89999
19176;200.95;4;-459.4104;-702.16667;-695.49011;-708.81438;-635.1219;-267.60001
19177;287.47;4;-312.77899;-613.17463;-695.49011;-708.81438;-635.1219;-267.60001
19178;316.98001;4;-312.77899;-613.17463;-695.49011;-708.81438;-635.1219;-267.60001
19179;332.97;4;-312.77899;-613.17463;-695.49011;-708.81438;-635.1219;-393.39999
19180;309.79999;4;-312.77899;-613.17463;-695.49011;-708.81438;-635.1219;-393.39999
19181;458.23999;4;-308.27487;-595.47681;-686.59007;-678.55044;-609.94881;-267.60001
19182;269.51999;4;-308.27487;-595.47681;-686.59007;-678.55044;-609.94881;-267.60001
19183;261.82999;4;-308.27487;-595.47681;-686.59007;-678.55044;-609.94881;-267.60001
19184;207.31;4;-386.34581;-632.51103;-686.59007;-678.55044;-609.94881;-267.60001
19185;354.84;4;-308.27487;-595.47681;-686.59007;-678.55044;-609.94881;-267.60001
19186;293.98001;4;-308.27487;-595.47681;-686.59007;-678.55044;-609.94881;-267.60001
19187;302.51001;4;-386.34581;-632.51103;-686.59007;-678.55044;-609.94881;-267.60001
19188;298.72;4;-386.34581;-632.51103;-686.59007;-678.55044;-609.94881;-267.60001
19189;301.89001;4;-386.34581;-632.51103;-721.35967;-726.37995;-644.14169;-267.60001
19190;265.62;4;-386.34581;-632.51103;-721.35967;-726.37995;-644.14169;-267.60001
19191;157.77;4;-386.34581;-632.51103;-721.35967;-726.37995;-644.14169;-267.60001
19192;270.67999;4;-432.95955;-647.55095;-727.19489;-733.82169;-645.02641;-248.89999
19193;157.2;4;-454.70371;-655.76608;-735.26908;-744.66709;-651.20002;-250.60001
19194;91.71;4;-454.70371;-655.76608;-735.26908;-744.66709;-651.20002;-250.60001
19195;61.61;4;-454.70371;-655.76608;-752.89415;-770.868;-674.30264;-250.60001
19196;58.81;4;-454.70371;-655.76608;-752.89415;-770.868;-674.30264;-250.60001
19197;70.07;4;-454.70371;-655.76608;-752.89415;-770.868;-674.30264;-250.60001
19198;71.89;4;-456.40338;-644.13819;-752.89415;-770.868;-674.30264;-250.60001
19199;52.99;4;-456.40338;-644.13819;-752.89415;-770.868;-674.30264;-250.60001
19200;359.07001;4;-312.77899;-613.17463;-686.59007;-678.55044;-609.94881;-393.39999
19201;282.82999;4;-312.77899;-613.17463;-686.59007;-678.55044;-609.94881;-267.60001
19202;243.10001;4;-312.77899;-613.17463;-686.59007;-678.55044;-609.94881;-267.60001
19203;191.13;4;-459.4104;-702.16667;-686.59007;-678.55044;-609.94881;-267.60001
19204;179.67999;4;-459.4104;-702.16667;-686.59007;-678.55044;-609.94881;-267.60001
19205;177.09;4;-459.4104;-702.16667;-721.35967;-726.37995;-644.14169;-267.60001
19206;205.32001;4;-459.4104;-702.16667;-721.35967;-726.37995;-644.14169;-267.60001
19207;173.44;4;-459.4104;-702.16667;-721.35967;-726.37995;-644.14169;-267.60001
19208;98.56;4;-433.97028;-664.19765;-739.15536;-762.70099;-679.04762;-248.89999
19209;154.45;4;-433.97028;-664.19765;-739.15536;-762.70099;-679.04762;-267.60001
19210;171.10001;4;-459.4104;-702.16667;-739.15536;-762.70099;-679.04762;-267.60001
19211;237.11;4;-459.4104;-702.16667;-739.15536;-762.70099;-679.04762;-267.60001
19212;283.98999;4;-459.4104;-702.16667;-739.15536;-762.70099;-679.04762;-267.60001
19213;210.27;4;-459.4104;-702.16667;-695.49011;-708.81438;-635.1219;-267.60001
19214;228.53999;4;-459.4104;-702.16667;-695.49011;-708.81438;-635.1219;-267.60001
19215;245.61;4;-312.77899;-613.17463;-695.49011;-708.81438;-635.1219;-267.60001
19216;253.92;4;-312.77899;-613.17463;-695.49011;-708.81438;-635.1219;-267.60001
19217;97.72;4;-433.97028;-664.19765;-739.15536;-762.70099;-679.04762;-267.60001
19218;160.05;4;-459.4104;-702.16667;-739.15536;-762.70099;-679.04762;-267.60001
19219;208.17999;4;-459.4104;-702.16667;-739.15536;-762.70099;-679.04762;-267.60001
19220;251.78;4;-459.4104;-702.16667;-739.15536;-762.70099;-679.04762;-267.60001
19221;202.89;4;-459.4104;-702.16667;-695.49011;-708.81438;-635.1219;-267.60001
19222;229.7;4;-459.4104;-702.16667;-695.49011;-708.81438;-635.1219;-267.60001
19223;224.09;4;-312.77899;-613.17463;-695.49011;-708.81438;-635.1219;-267.60001
19224;299.73999;4;-312.77899;-613.17463;-695.49011;-708.81438;-635.1219;-267.60001
19225;112.73;4;-433.12828;-668.99722;-739.15536;-762.70099;-679.04762;-244.60001
19226;144.27;4;-433.12828;-668.99722;-739.15536;-762.70099;-679.04762;-334.60001
19227;124.75;4;-389.32215;-659.83824;-739.15536;-762.70099;-679.04762;-334.60001
19228;138.53999;4;-389.32215;-659.83824;-739.15536;-762.70099;-679.04762;-334.60001
19229;223.61;4;-389.32215;-659.83824;-739.15536;-762.70099;-679.04762;-334.60001
19230;304.60001;4;-389.32215;-659.83824;-695.49011;-708.81438;-635.1219;-334.60001
19231;261.38;4;-389.32215;-659.83824;-695.49011;-708.81438;-635.1219;-334.60001
19232;286.22;4;-361.5755;-640.10055;-695.49011;-708.81438;-635.1219;-334.60001
19233;255.28;4;-361.5755;-640.10055;-695.49011;-708.81438;-635.1219;-334.60001
19234;129.92;4;-433.12828;-668.99722;-700.28652;-799.84607;-722.11119;-244.60001
19235;228.46001;4;-433.12828;-668.99722;-700.28652;-799.84607;-722.11119;-334.60001
19236;160.44;4;-389.32215;-659.83824;-700.28652;-799.84607;-722.11119;-334.60001
19237;261.17001;4;-389.32215;-659.83824;-700.28652;-799.84607;-722.11119;-334.60001
19238;194.71001;4;-389.32215;-659.83824;-700.28652;-799.84607;-722.11119;-334.60001
19239;215.25999;4;-389.32215;-659.83824;-697.76941;-755.13359;-670.0495;-334.60001
19240;299.81;4;-389.32215;-659.83824;-697.76941;-755.13359;-670.0495;-334.60001
19241;365.5;4;-361.5755;-640.10055;-697.76941;-755.13359;-670.0495;-334.60001
19242;294.89001;4;-361.5755;-640.10055;-697.76941;-755.13359;-670.0495;-334.60001
19243;362.39999;4;-361.5755;-640.10055;-697.76941;-755.13359;-670.0495;-339.20001
19244;238.25999;4;-270.03277;-575.07413;-670.98463;-646.15068;-585.98332;-300.5
19245;228.99001;4;-438.80229;-681.22184;-670.98463;-646.15068;-585.98332;-300.5
19246;233.89;4;-438.80229;-681.22184;-670.98463;-646.15068;-585.98332;-300.5
19247;319.03;4;-438.80229;-681.22184;-757.55039;-772.46811;-697.12755;-300.5
19248;221.98;4;-438.80229;-681.22184;-757.55039;-772.46811;-697.12755;-300.5
19249;259.60999;4;-438.80229;-681.22184;-757.55039;-772.46811;-697.12755;-300.5
19250;177.36;4;-385.88903;-608.49029;-757.55039;-772.46811;-697.12755;-288.60001
19251;303.56;4;-385.88903;-608.49029;-710.5292;-699.35148;-617.384;-288.60001
19252;353.59;4;-385.88903;-608.49029;-710.5292;-699.35148;-617.384;-288.60001
19253;208.37;4;-385.88903;-608.49029;-710.5292;-699.35148;-617.384;-288.60001
19254;219.67;4;-431.05321;-658.41102;-710.5292;-699.35148;-617.384;-288.60001
19255;246.5;4;-431.05321;-658.41102;-710.5292;-699.35148;-617.384;-288.60001
19256;210.48;4;-431.05321;-658.41102;-718.95928;-709.13738;-624.48336;-288.60001
19257;373.25;4;-431.05321;-658.41102;-718.95928;-709.13738;-624.48336;-288.60001
19258;302.98999;4;-431.05321;-658.41102;-718.95928;-709.13738;-624.48336;-250.7
19259;124.36;4;-472.13424;-674.59095;-718.95928;-709.13738;-624.48336;-250.7
19260;86.84;4;-472.13424;-674.59095;-718.95928;-709.13738;-624.48336;-250.7
19261;65.47;4;-472.13424;-674.59095;-841.46156;-882.86901;-807.67149;-250.7
19262;65.54;4;-472.13424;-674.59095;-841.46156;-882.86901;-807.67149;-250.7
19263;77.31;4;-522.84616;-737.34007;-726.63555;-724.66946;-626.74989;-254.89999
19264;312.26001;4;-270.03277;-575.07413;-670.98463;-646.15068;-585.98332;-300.5
19265;193.17999;4;-438.80229;-681.22184;-670.98463;-646.15068;-585.98332;-300.5
19266;287.23001;4;-438.80229;-681.22184;-670.98463;-646.15068;-585.98332;-300.5
19267;292.95001;4;-438.80229;-681.22184;-757.55039;-772.46811;-697.12755;-300.5
19268;181.56;4;-438.80229;-681.22184;-757.55039;-772.46811;-697.12755;-300.5
19269;292.42999;4;-438.80229;-681.22184;-757.55039;-772.46811;-697.12755;-300.5
19270;323.85999;4;-385.88903;-608.49029;-710.5292;-699.35148;-617.384;-288.60001
19271;378.67999;4;-385.88903;-608.49029;-710.5292;-699.35148;-617.384;-288.60001
19272;220.52;4;-385.88903;-608.49029;-710.5292;-699.35148;-617.384;-288.60001
19273;188.10001;4;-431.05321;-658.41102;-710.5292;-699.35148;-617.384;-288.60001
19274;196.05;4;-431.05321;-658.41102;-710.5292;-699.35148;-617.384;-288.60001
19275;212.16;4;-431.05321;-658.41102;-718.95928;-709.13738;-624.48336;-288.60001
19276;320.07001;4;-431.05321;-658.41102;-718.95928;-709.13738;-624.48336;-288.60001
19277;258.85999;4;-431.05321;-658.41102;-718.95928;-709.13738;-624.48336;-250.7
19278;121.85;4;-472.13424;-674.59095;-718.95928;-709.13738;-624.48336;-250.7
19279;76.59;4;-472.13424;-674.59095;-718.95928;-709.13738;-624.48336;-250.7
19280;64.74;4;-472.13424;-674.59095;-841.46156;-882.86901;-807.67149;-250.7
19281;72.03;4;-472.13424;-674.59095;-841.46156;-882.86901;-807.67149;-250.7
19282;52.73;4;-452.18345;-637.69535;-726.63555;-724.66946;-626.74989;-254.89999
19283;56.14;4;-452.18345;-637.69535;-726.63555;-724.66946;-626.74989;-254.89999
19284;57.51;4;-452.18345;-637.69535;-726.63555;-724.66946;-626.74989;-254.89999
19285;66.07;4;-522.84616;-737.34007;-726.63555;-724.66946;-626.74989;-254.89999
19286;313.5;4;-335.44636;-537.49471;-662.79754;-593.29479;-522.86347;-288.60001
19287;259.97;4;-335.44636;-537.49471;-662.79754;-593.29479;-522.86347;-288.60001
19288;176.92999;4;-335.44636;-537.49471;-667.00153;-630.87282;-556.50522;-288.60001
19289;190.31;4;-335.44636;-537.49471;-667.00153;-630.87282;-556.50522;-300.5
19290;209.52;4;-329.63975;-571.15092;-667.00153;-630.87282;-556.50522;-300.5
19291;323.73001;4;-329.63975;-571.15092;-667.00153;-630.87282;-556.50522;-300.5
19292;261.20999;4;-329.63975;-571.15092;-667.00153;-630.87282;-556.50522;-300.5
19293;362.76001;4;-329.63975;-571.15092;-645.33854;-601.12367;-541.88446;-300.5
19294;312.89001;4;-329.63975;-571.15092;-645.33854;-601.12367;-541.88446;-300.5
19295;399.45001;4;-245.44599;-534.70281;-645.33854;-601.12367;-541.88446;-300.5
19296;249.42999;4;-245.44599;-534.70281;-645.33854;-601.12367;-541.88446;-300.5
19297;206.32001;4;-335.44636;-537.49471;-662.79754;-593.29479;-522.86347;-288.60001
19298;189.08;4;-335.44636;-537.49471;-662.79754;-593.29479;-522.86347;-288.60001
19299;203.71001;4;-335.44636;-537.49471;-667.00153;-630.87282;-556.50522;-288.60001
19300;246.31;4;-335.44636;-537.49471;-667.00153;-630.87282;-556.50522;-300.5
19301;212.50999;4;-329.63975;-571.15092;-667.00153;-630.87282;-556.50522;-300.5
